obsolete_hs10,obsolete_desc_en,new_hs10,new_desc_en,same_code,mechanical_relation,mapping_type,source_file,checked_on
8704900000,"Motor vehicles, for the transport of goods, nes",8704520050,"Motor veh,transp gds,w both spk-ign int combu pst eng & elec mtr,GVW > 20 tonnes",False,same heading,many to many,conc-10-stats-2022.xlsx,2026-09-07
8704900000,"Motor vehicles, for the transport of goods, nes",8704600000,"Motor vehicles, for transport of goods, with only electric motor for propulsion",False,same heading,split,conc-10-stats-2022.xlsx,2026-09-07
8704900000,"Motor vehicles, for the transport of goods, nes",8704900000,"Motor vehicles for the transport of goods, nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
7007110000,"Safety glass, toughened, tempered, for vehicles,aircraft,spacecraft or vessels",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
7007190010,"Safety glass toughened, tempered, having an absorbent or reflecting layer",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
7007190020,"Safety glass toughened, tempered, coloured throughout the mass, nes",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
7007190032,"Safety glass toughened, tempered, colourless, thickness <= 6mm,nes",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
7007190033,"Safety glass toughened, tempered, colourless, thickness >6mm,nes",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
7007210010,"Safety glass, laminated, windshields,for vehicles,aircraft,spacecraft or vessels",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,merge,conc-10-stats-2022.xlsx,2026-09-07
7007210090,"Safety glass, laminated, nes, for vehicles, aircraft, spacecraft or vessels",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
7007290000,"Safety glass, laminated, nes",8708220000,"P&a, front windscreens,rear windows and o windows specified in Note 1 to Chapter",False,different chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8708299100,"P&a of bodies,for veterinary units & mfr fire fighting vehicles,pts for tractors",8708299100,"P&a,of bodies,for veterinary units & mfr fire fighting vehicles,pts for tractors",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8708299990,"Parts and accessories,of bodies,for the motor vehicles of Nos 87.01 to 87.05,nes",8708299990,"Parts and accessories,of bodies,for the motor vehicles of Nos 87.01 to 87.05,nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8708999100,"Pts,f trac No 87.01,o/t road/etc & afmket gas tanks;p&a vet & fire fight veh,nes",8708999100,"Pts,f trac No 87.01,o/t road/etc & afmket gas tanks;p&a vet & fire fight veh,nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8708999911,"Parts & accessories,f cooling system,f motor veh f transport of persons No 87.03",8708999911,"Parts & accessories,f cooling system,f motor veh f transport of persons No 87.03",True,same code,one to one,conc-10-stats-2022.xlsx,2026-09-07
8708999912,"Frames, for the motor vehicles for the transport of persons of No 87.03",8708999912,"Frames, for the motor vehicles for the transport of persons of No 87.03",True,same code,one to one,conc-10-stats-2022.xlsx,2026-09-07
8708999913,"Frame components,for the motor vehicles for the transport of persons of No 87.03",8708999913,"Frame components,for the motor vehicles for the transport of persons of No 87.03",True,same code,one to one,conc-10-stats-2022.xlsx,2026-09-07
8708999919,"Parts & accessories,for motor vehicles for the transport of persons of No 87.03",8708999919,"Parts & accessories,for motor vehicles for the transport of persons of No 87.03",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8708999991,"Parts & accessories,f cooling system,f motor vehicles of Nos 87.01 to 87.05,nes",8708999991,"Parts & accessories,f cooling system,f motor vehicles of Nos 87.01 to 87.05,nes",True,same code,one to one,conc-10-stats-2022.xlsx,2026-09-07
8708999992,"Frames, for the motor vehicles of Nos 87.01 to 87.05, nes",8708999992,"Frames, for the motor vehicles of Nos 87.01 to 87.05, nes",True,same code,one to one,conc-10-stats-2022.xlsx,2026-09-07
8708999993,"Frame components, for the motor vehicles of Nos 87.01 to 87.05, nes",8708999993,"Frame components, for the motor vehicles of Nos 87.01 to 87.05, nes",True,same code,one to one,conc-10-stats-2022.xlsx,2026-09-07
8708999999,"Parts and accessories, for the motor vehicles of Nos 87.01 to 87.05, nes",8708999999,"Parts and accessories, for the motor vehicles of Nos 87.01 to 87.05, nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8714100000,"Motorcycle parts, including mopeds, nes",8714100000,"Parts and accessories, of motorcycles, including mopeds",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8714200000,"Parts of carriages for disabled persons, nes",8714200000,"Parts and accessories, of carriages for disabled persons",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8714999000,"Parts and accessories, of bicycles, other cycles or side-cars, nes",8714999000,"Parts & accessories,of bicycles & o cycles,o/t pedals,crank-gear,n motorized,nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8802200000,"Airplanes & o aircft,o/t unmanned aircft No 88.06, of unladen weight <= 2,000 kg",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802300016,"Airplanes & other aircraft,multiple engine,unladen weight > 2000 <= 4536kg,new",8802300016,"Airpln & o aircft,new,multi eng,o/t unmanned aircft,unladen wt > 2,000 <=4,536kg",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802300017,"Airplanes & o aircraft,multiple eng,turbofan,unladen wt > 4536 <= 15000 kg,new",8802300017,"Airpln&o aircft, new, multi engine,turbofan, unladen weight > 4,536 <= 15,000 kg",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802300019,"Airplanes and other aircraft,unladen weight > 2,000 kg but <= 15,000 kg,new,nes",8802300019,"Airpln & o aircft,new,o/t unmanned aircft,unladen wt > 2,000 kg <= 15,000kg,nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802300020,"Airplanes & other aircraft,used/rebuilt,unladen weight > 2000 <= 15000 kg,nes",8802300020,"Airpln & o aircft,used/rebuilt,o/t unmanned aircft,unladen wt >2,000 <= 15,000kg",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802400016,"Airplanes and other aircraft, passenger, of an unladen weight > 15000 kg, new",8802400016,"Airpln & o aircft,new,passenger,o/t unmanned aircft No 88.06,unladen wt>15,000kg",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802400019,"Airplanes and other aircraft, of an unladen weight >15,000 kg, new, nes",8802400019,"Airpln & o aircft,new,o/t unmanned aircft No 88.06,of unladen wt > 15,000 kg,nes",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802400020,"Airplanes and other aircraft, used or rebuilt, of unladen weight > 15000 kg,nes",8802400020,"Airpln & o aircft,used/rebuilt,o/t unmanned aircft No 88.06,unladen wt >15,000kg",True,same code,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300016,"Airplanes & other aircraft,multiple engine,unladen weight > 2000 <= 4536kg,new",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300017,"Airplanes & o aircraft,multiple eng,turbofan,unladen wt > 4536 <= 15000 kg,new",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300019,"Airplanes and other aircraft,unladen weight > 2,000 kg but <= 15,000 kg,new,nes",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300020,"Airplanes & other aircraft,used/rebuilt,unladen weight > 2000 <= 15000 kg,nes",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400016,"Airplanes and other aircraft, passenger, of an unladen weight > 15000 kg, new",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400020,"Airplanes and other aircraft, used or rebuilt, of unladen weight > 15000 kg,nes",8806100000,"Aircraft,unmanned,ex helicopters,aeroplanes,etc,designed for carriage passengers",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806210000,"Aircft,unmanned,o/t f carriage of pass,f rmt-cntl flight,max take-off wt <=250 g",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806220000,"Aircft,unman,o/t f carriage pass,f rmt-cntl flight,max take-off wt >250 g <=7 kg",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806230000,"Aircft,unman,o/t f carriage pass,f rmt-cntl flight,max take-off wt >7 kg <=25 kg",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806240000,"Aircft,unman,o/t f carriage pass,f rmt-cntl flight,max take-off wt >25kg <=150kg",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300016,"Airplanes & other aircraft,multiple engine,unladen weight > 2000 <= 4536kg,new",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300017,"Airplanes & o aircraft,multiple eng,turbofan,unladen wt > 4536 <= 15000 kg,new",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300019,"Airplanes and other aircraft,unladen weight > 2,000 kg but <= 15,000 kg,new,nes",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300020,"Airplanes & other aircraft,used/rebuilt,unladen weight > 2000 <= 15000 kg,nes",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400016,"Airplanes and other aircraft, passenger, of an unladen weight > 15000 kg, new",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400019,"Airplanes and other aircraft, of an unladen weight >15,000 kg, new, nes",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400020,"Airplanes and other aircraft, used or rebuilt, of unladen weight > 15000 kg,nes",8806290000,"Aircraft,unman, o/t f carriage of passengers,f remote-controlled flight only,nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806910000,"Aircraft,unmanned, with maximum take-off weight not more than 250 g, nes",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806920000,"Aircraft, unmanned, with maximum take-off weight > 250 g but <= 7 kg, nes",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806930000,"Aircraft, unmanned, with maximum take-off weight > 7 kg but <= 25 kg, nes",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806940000,"Aircraft, unmanned, with maximum take-off weight > 25 kg but <= 150 kg, nes",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8802200000,"Airplanes and other aircraft, of an unladen weight <= 2000 kg",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300016,"Airplanes & other aircraft,multiple engine,unladen weight > 2000 <= 4536kg,new",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300017,"Airplanes & o aircraft,multiple eng,turbofan,unladen wt > 4536 <= 15000 kg,new",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300019,"Airplanes and other aircraft,unladen weight > 2,000 kg but <= 15,000 kg,new,nes",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802300020,"Airplanes & other aircraft,used/rebuilt,unladen weight > 2000 <= 15000 kg,nes",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400016,"Airplanes and other aircraft, passenger, of an unladen weight > 15000 kg, new",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400019,"Airplanes and other aircraft, of an unladen weight >15,000 kg, new, nes",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8802400020,"Airplanes and other aircraft, used or rebuilt, of unladen weight > 15000 kg,nes",8806990000,"Aircraft, unmanned, nes",False,same chapter,many to many,conc-10-stats-2022.xlsx,2026-09-07
8803100000,Aircraft propellers and rotors and parts thereof,8807100000,"Parts,of aircraft propellers and rotors and parts thereof,incl unmanned aircraft",False,same chapter,one to one,conc-10-stats-2022.xlsx,2026-09-07
8803200000,Aircraft under-carriages and parts thereof,8807200000,"Parts, of aircraft under-carriages and parts thereof, incl for unmanned aircraft",False,same chapter,one to one,conc-10-stats-2022.xlsx,2026-09-07
8803300000,"Parts of airplanes or helicopters, nes",8807300000,"Parts, nes, of aeroplanes, helicopters or unmanned aircraft",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8803900000,"Parts of balloons, dirigibles, gliders, spacecraft, satellites, etc, nes",8807900000,"Parts, of balloons, dirigibles, gliders, spacecraft, satellites, etc, nes",False,same chapter,split,conc-10-stats-2022.xlsx,2026-09-07
8903100000,"Inflatable boats, for pleasure or sports",8903110000,"Boats,inflatable,f pleasure/sports,fit/designed fit w motor, unladen wt <=100 kg",False,same heading,split,conc-10-stats-2022.xlsx,2026-09-07
